movie_id,title,original_title,plot,genres,year,rating,vote_count,director,runtime,tagline,mood_tags,dominant_emotions,review_count,tmdb_top_rated_rank
324857,蜘蛛侠：平行宇宙,Spider-Man: Into the Spider-Verse,正就读中学的少年迈尔斯（沙梅克·摩尔 Shameik Moore 配音）意外被一只遭受放射性污染的蜘蛛咬伤，随后身体发生奇特的变化。偶然机缘，他目睹了蜘蛛侠（克里斯·派恩 Chris Pine 配音）和犯罪头目金并（列维·施瑞博尔 Liev Schreiber 配音）的战斗。为了阻止金并利用时空对撞机扰乱宇宙，蜘蛛侠最终壮烈牺牲。可未过多久，来自平行宇宙的颓废的彼德·帕克（杰克·约翰逊 Jake M. Johnson 配音）出现在迈尔斯面前。为了阻止金并的阴谋，并帮助这个帕克返回自己的宇宙，他们闯入金并的老巢。在这一过程中，二人遭到章鱼博士和徘徊者的狙击。与此同时，来自其他宇宙的女蜘蛛侠、暗影蜘蛛侠、蜘猪侠、二次元蜘蛛妹相继出现。,动画|动作|冒险|科幻,2018,8.395,16629,鲍勃·佩尔西凯蒂,116,任何人都可以成为英雄。,非常hope|非常joy|非常tension,joy|tension|hope,5,33
255709,素媛,소원,　　她是一个美丽平凡的小女孩，和爸爸妈妈生活在位于街角的家中。家里经营着以她的名字素媛命名的杂货店，母亲作为老板娘日夜忙碌不得闲暇，父亲则在工厂干着繁重的工作。在那个飘雨的早上，素媛打着雨伞独自上学。在离学校近在咫尺的地方，她遭遇一个相貌猥琐、酒气冲天的大叔，由此开启了她的悲剧之旅。柔嫩的小花遭到暴风雨无情摧残，受伤的岂止枝枝叶叶，更是那迎着阳光无忧成长的心。无良媒体铺天盖地大肆渲染，作为受害者的素媛一家仿佛成了周身污秽的耻辱之人，被四周诧异好奇的目光所包围。妈妈悲痛欲绝，几近崩溃。爸爸全力保护女儿，但受伤的小天使却拒绝爸爸的靠近。问凶之路伴随着天使的治愈旅程，美丽的女孩可会再露灿烂笑容？,剧情,2013,8.395,808,李濬益,122,,非常hope|值得一看|情感真挚,hope,2,34
1891,星球大战5：帝国反击战,The Empire Strikes Back,帝国军发现并攻占了起义军的基地哈夫星，起义军撤离了基地。卢克（马克·哈米尔 Mark Hamill 饰）和机器人 R2 飞往了狄克行星寻找绝地大师尤达，向他学习成为绝地武士的课程。太空船长索罗（哈里森·福特 饰）带着莱娅公主（卡里·费什尔 Carrie Fisher 饰）逃避帝国的追击前往云中之城寻找索罗过去的朋友兰多（比利·迪·威廉姆斯 Billy Dee Williams 饰），却由于兰多的出卖落入了帝国手中。卢克预感到朋友有难，于是前往云中之城。冰冻了索罗，设下陷阱准备诱捕卢克。由于达斯·维德（大卫·普劳斯 David Prowse 饰）撕毁了协议，兰多投向了起义军。他救出了公主等人，却未能救下索罗。卢克却陷入了与达斯·维德的苦斗之中，达斯·维德一心劝诱卢克投降，并告诉了卢克他就是卢克的父亲。经过一场激烈的追逐，卢克和公主等人终于摆脱了帝国的追击，回到了义军的船队。面对星空，他预感到一场严酷的斗争又将来临。,冒险|动作|科幻,1980,8.394,17860,厄文·克什纳,124,冒险在继续……,非常hope|非常joy|非常tension,joy|tension|hope,5,35
4935,哈尔的移动城堡,ハウルの動く城,继母因无力负担生活，将苏菲和她的两个妹妹都送到了制帽店去当学徒。两个妹妹很快先后就离开了制帽店去追寻各自的梦想，只有苏菲坚持了下来。一天，小镇旁边来了一座移动堡垒，传说堡垒的主人哈尔专吸取年青姑娘的灵魂，所以小镇的姑娘都不敢靠近。一个恶毒的巫婆嫉妒苏菲的制帽技术，用巫术把她变成了一个80岁的老太婆，而且苏菲还不能对别人说出自己身中的巫术。无奈，苏菲决定独自一人逃离小镇。天黑了，虚弱的苏菲没走多远，来到了移动城堡。心想自己已经是老太婆了，苏菲壮着胆子走进了城堡。不想，遇到了和她遭遇相同的火焰魔。两人约定彼此帮助对方打破各自的咒语。,奇幻|动画|冒险,2004,8.392,10636,宫崎骏,119,带着心爱的人在天空飞翔。,非常hope|悲伤但充满希望|非常sadness,hope|sadness,2,36
378064,声之形,映画 聲の形,《声之形》讲述善良、可爱，又有听觉障碍的少女西宫硝子（早见沙织 配音），和曾经伤害过她的少年石田将也（入野自由 配音）的故事。西宫硝子在学校备受欺负，得不到友情和关爱，但她总是对周围一切抱以善意。石田将也是主要施暴者之一，他因此也被周围的同学孤立起来。经过五年时间，两人步入高中，随着成长他们逐渐体会到彼此的心情和处境。在跌跌撞撞的青春中，少男少女们终于学会了接纳别人，与自己和解。,动画|剧情|爱情,2016,8.386,4275,山田尚子,130,有时答案就是学会倾听，如此简单。,非常tension|非常fear|紧张刺激,fear|tension,5,37
423,钢琴家,The Pianist,二战期间，一位天才的波兰犹太钢琴家，四处躲藏以免落入纳粹的魔爪。他在华沙的犹太区里饱受着饥饿的折磨和各种羞辱，整日处在死亡的威胁下。他躲过了地毯式的搜查，藏身于城市的废墟中。幸运的是他的音乐才华感动了一名德国军官，在军官的冒死保护下，钢琴家终于捱到了战争结束，迎来了自由的曙光。,剧情|战争,2002,8.38,9784,罗曼·波兰斯基,150,,非常anger|非常love,anger|love,0,38
807,七宗罪,Se7en,“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼 Morgan Freeman 饰）和血气方刚的新扎警员米尔斯（布拉德•皮特 Brad Pitt 饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……,犯罪|悬疑|惊悚,1995,8.377,22326,大卫·芬奇,127,,非常anger|非常tension,tension|anger,5,39
244786,爆裂鼓手,Whiplash,19岁少年安德鲁（迈尔斯·特勒 Miles Teller 饰）成长在单亲家庭，一心想成为顶级爵士乐鼓手。某晚他在学校练习时被魔鬼导师弗莱彻（J·K·西蒙斯 J.K. Simmons 饰）相中，进入正规乐队，同时也开始为追求完美付出代价。安德鲁越是刻苦练习，与外部世界越是隔膜。唯一理解他的是弗莱彻，但后者的暴躁与喜怒无常扭曲了这段师生关系，更让安德鲁耳濡目染，连带自身的性格亦发生变化。最后当安德鲁终于登上纽约音乐厅的舞台，他才惊恐的发现原来弗莱彻一直等着将他打入尘埃......,剧情|音乐,2014,8.375,16094,达米恩·查泽雷,107,,引人深思|非常tension|情感强烈,tension,5,40
770156,露西·希姆斯和和平王子,Lucy Shimmers and the Prince of Peace,假日季节，一位天使帮助一个冷酷的罪犯和一个早熟的小女孩相遇，并改变了他们的内心，从而给予他们第二次机会。,剧情|家庭,2020,8.4,330,Rob Diamond,87,,非常hope|心灵平静|非常peace,hope|peace,0,41
27205,盗梦空间,Inception,道姆·柯布与同事阿瑟和纳什在一次针对日本能源大亨齐藤（渡边谦 饰）的盗梦行动中失败，反被齐藤利用。齐藤威逼利诱因遭通缉而流亡海外的柯布帮他拆分他竞争对手的公司，采取极端措施在其唯一继承人罗伯特·费希尔的深层潜意识中种下放弃家族公司、自立门户的想法。为了重返美国，柯布偷偷求助于岳父迈尔斯，吸收了年轻的梦境设计师艾里阿德妮、梦境演员艾姆斯和药剂师约瑟夫加入行动。在一层层递进的梦境中，柯布不仅要对付费希尔潜意识的本能反抗，还必须直面已逝妻子梅尔的处处破坏，实际情况远比预想危险得多……,动作|科幻|冒险,2010,8.371,38286,克里斯托弗·诺兰,148,你的梦境 就是 犯罪现场,非常hope|值得一看|情感真挚,hope,5,42
724089,加百列的地狱：第二部,Gabriel's Inferno: Part II,加布里埃尔·爱默生教授终于发现了朱莉娅·米切尔身份的真相，但他的意识到为时已晚。茱莉亚最终希望这位受人尊敬的但丁专家会记住她，并且不想再与他有任何关系。加布里埃尔能在别人的怀抱中找到爱之前赢回她的心吗？,爱情|剧情,2020,8.369,1534,Tosca Musk,106,,非常hope|值得一看|情感真挚,hope,0,43
761053,加百列的地狱：第三部,Gabriel's Inferno: Part III,一个黑暗的人带着恶意从茱莉亚的过去回来了。加布里埃尔有他需要分享的秘密，但担心如果他这样做，他会失去一切。他们的关系会经受住秘密揭露的考验吗？他们对但丁和弗洛伦斯的共同热爱会是他们所希望的一切吗？,爱情|剧情,2020,8.359,1071,Tosca Musk,122,,非常hope|值得一看|情感真挚,hope,0,44
1058694,激进教学,Radical,在一个充满忽视、腐败和暴力的墨西哥边境小镇，一名老师决定尝试一种激进的新方法来释放学生的潜力与好奇心，甚至发掘出他们的天才之处。,剧情,2023,8.356,482,Christopher Zalla,122,,非常anger|值得一看|情感真挚,anger,2,45
12493,天国与地狱,天国と地獄,横滨一家鞋业公司的高管遭遇勒索，他的司机的儿子被误绑架并被索要赎金。,剧情|犯罪,1963,8.3,1048,黑泽明,142,,非常anger|非常sadness,sadness|anger,3,46
567,后窗,Rear Window,一位坐在轮椅上的摄影师从公寓的窗户窥视邻居，并确信其中一人犯了谋杀罪。,惊悚|悬疑,1954,8.3,6908,阿尔弗雷德·希区柯克,112,,引人深思|非常tension|情感强烈,tension,5,47
274,沉默的羔羊,The Silence of the Lambs,为了追捕一名连环杀手，雄心勃勃的 FBI 学生克拉丽丝·丝塔林被迫寻求另一名臭名昭著的杀手——被监禁的前精神病学家“食人魔汉尼拔”莱克特的帮助。,犯罪|惊悚|剧情,1991,8.346,17303,乔纳森·戴米,119,要进入杀手的头脑，她必须挑战疯子的头脑。,引人深思|非常tension|情感强烈,tension,5,48
569094,蜘蛛侠：纵横宇宙,Spider-Man: Across the Spider-Verse,地球-65，蜘蛛女格温（海莉·斯坦菲尔德 Hailee Steinfeld 配音）因为好友彼特之死而充满愧疚，而父亲对蜘蛛侠的误解也让她倍感焦虑。某次行动中，格温结识了来自其他宇宙的同伴米圭尔·奥哈拉和杰西卡·德鲁。从他们口中得知，为了防止多元宇宙进一步崩坏，米圭尔策划成立了由蜘蛛侠中的精英组成的突击队。格温受邀加入他们，并利用时空穿梭的机会来到了地球-1610，见到久违的迈尔斯（沙梅克·摩尔 Shameik Moore 配音）。此时的迈尔斯和父母关系紧张，他憧憬格温，渴望加入突击队又遭到拒绝。  　　随后迈尔斯又听到一个可怕的消息，每一个宇宙中，失去至亲正是所有蜘蛛侠的可悲宿命……,动画|动作|冒险|科幻,2023,8.34,8056,肯普·鲍尔斯,140,每个人都说这是蜘蛛侠注定的命运，但我要找到属于自己的路。,非常anger|非常love,love|anger,5,49
73,美国X档案,American History X,德瑞克 的父亲在他很小的时候就被一名黑人毒贩射杀，从此给他幼小的心灵埋下了仇恨的种子。原来德瑞克功课很好，是老师眼中的好学生。但自从父亲遇难后，他就将一切心机都放在了对付有色人种上面。他积极组织起一帮白人青年混混，到处和有色人种对着干。一次，他射杀了两名黑人，因此入狱。入狱后，德瑞克加入了一伙新纳粹的白人。后来，因工作关系他和一名黑人成了好友，他开始反思自己的过去。当他意欲脱离狱中新纳粹组织时，遭到了拳打脚踢。德瑞克出狱后，决心和以前自己组织的帮会脱离关系，带着弟弟远走他乡开始新的生活。,剧情,1998,8.331,12182,托尼·凯耶,119,,非常anger|非常joy|非常fear|紧张刺激,joy|fear|anger,2,50
128,幽灵公主,もののけ姫,室町时代时期的虾夷族少年阿席达卡，某日遇到被称为“邪魔神”攻击他所居住村落的怪物。在阿席达卡为了保护村落与邪魔神对战时，过程当中遭受邪魔神的攻击而留下创伤与诅咒。击败了邪魔神之后，阿席达卡发现对方是由一头愤怒的山猪神所变化而成，并在祂的体内发现一颗铁弹。之后村里的女巫便劝他以铁弹为线索，来离开村落前往西方，查找邪魔神产生的来源和解除诅咒方法。  于阿席达卡的旅途中，他拯救了两名来自于炼铁据地“达达拉城”的住民。在协助对方返回到达达拉城之后，阿席达卡得知邪魔神身上的铁弹，便是遭到由达达拉城所打造的火枪所伤，其中达达拉城的统治者黑帽大人因为炼铁缘故从森林中砍伐许多木头资源，便与森林中的神祇交恶发生冲突。起初阿席达卡对于黑帽大人夺取资源、伤害森林神祇的行为感到愤怒，但之后目睹到众多穷人以及被社会隔离的痳疯患者在达达拉城有着生存机会而动摇。  后续他知晓森林里住着一位由犬神所养大，憎恨黑帽大人一心想取下对方性命，有着“幽灵公主”名号的人类少女小桑。在阿席达卡来到达达拉城的当日夜晚里，小桑突然现身于达达拉城内想找寻机会突击黑帽大人。当她们俩人展开打斗时，阿席达卡试图想调停双方之间的斗争，但在阻止的过程中阿席达卡意外遭旁人用石火枪给误射打伤。而小桑之后则将阿席达卡带回自己居住的森林里疗养。  在伤口撤销后，阿席达卡得知小桑打算与其祂山猪神同盟向人类一决死战，并发现到黑帽大人要与朝廷一方势力联手，来夺取名为“山兽神”的森林神祇之首级，以获得对方长生不死能力的事情。之后阿席达卡便试着想在混乱的局势中，找寻可解决冲突的方式。,冒险|奇幻|动画,1997,8.326,8618,宫崎骏,134,,非常anger|值得一看|情感真挚,anger,5,51
105,回到未来,Back to the Future,　　布朗博士（克里斯托弗·洛伊德饰）总是有些稀奇古怪的发明。在一次试验他发明的时光机器时，他找来了忘年交高中生马丁（迈克尔·J·福克斯饰）。岂料实验过程中博士被歹徒杀害了，马丁慌乱中架着时光机逃跑，回到了30年前。马丁遇到了30年前的父亲乔治（克利斯丁·格拉夫饰）和母亲洛莲（莉·汤普森饰）。马丁一边找寻30年前的布朗博士，好让自己回到未来；一边尽力撮合乔治和洛莲，以免自己在以后消失了。但乔治为人懦弱，马丁在撮合过程中弄巧成拙让洛莲爱上了自己。还有令人讨厌的贝夫从中作梗，令马丁恼怒不已。马丁周旋在他的双亲之间，还要尽快找到博士，想办法回到未来……,冒险|喜剧|科幻,1985,8.323,21102,罗伯特·泽米吉斯,116,他是唯一一个到出生前惹麻烦的孩子。,非常love|非常fear|紧张刺激,fear|love,5,52
620249,罗小黑战记,罗小黑战记,在熙攘的人类世界里，很多妖精隐匿其中，他们与人类相安无事地生活着。猫妖罗小黑因为家园被破坏，开始了它的流浪之旅。这场旅途中惺惺相惜的妖精同类与和谐包容的人类伙伴相继出现，让小黑陷入了两难抉择，究竟何处才是真正的归属？,动画|奇幻|动作,2019,8.322,422,MTJJ,102,有你的地方 就是家,非常joy|非常tension,joy|tension,0,53
1184918,荒野机器人,The Wild Robot,改编自皮特·布朗的同名畅销书，聚焦机器人萝斯（露皮塔·尼永奥 Lupita Nyong'o 配音）的冒险之旅。她因一场意外漂流到了孤岛，偏离了程序预设的发展轨道，不得不面对险恶的生存环境，并试图与充满戒备和敌意的野生动物建立关系。随着萝斯遇到了一只小灰雁（基特·康纳 Kit Connor 配音）并成为了他的“妈妈”，她逐渐在这座荒岛中找到了归属感。被定义好的编程即将被打破，一段关乎爱的心灵故事即将展开。,动画|科幻|家庭|冒险|剧情,2024,8.318,5521,克里斯·桑德斯,102,发现你的本性,非常hope|悲伤但充满希望|非常joy|非常sadness,joy|hope|sadness,5,54
820067,五等分的新娘 剧场版,映画 五等分の花嫁,为了让「濒临留级」又「讨厌学习」的美少女五姐妹通过学校考试毕业，主角风太郎以兼职家庭教师的身份来到中野家指导她们的课业，也因此渐渐与五胞胎们培养出感情。怀抱着各种想法的各人也迎来高中生活最后的活动「学园祭」。「学园祭第一天15时请到教室来。」聚集在教室里的五胞胎们，风太郎想告诉她们的是……,动画|喜剧|爱情,2022,8.3,424,神保昌登,136,,值得推荐|非常love|情感丰富,love,1,55
3782,生之欲,生きる,一位公务员在发现自己患有绝症后，试图寻找人生的意义。,剧情,1952,8.3,1257,黑泽明,143,,非常loneliness|非常joy|非常love|温暖治愈,joy|love|loneliness,3,56
372754,同级生,同級生,夏天时节，东府第一高校要举行合唱祭。在课后合唱训练中，高中二年级A班草壁光（神谷浩史 配音）发现同班的尖子生佐条利人（野岛健儿 配音）并没有开口唱歌。草壁原以为这样的优等生不屑于合唱活动，却在当天放学后发现佐条独自留在教室练习。鬼使神差地，擅长音律的草壁主动提出要帮助佐条练习唱歌。经过多日的相处，草壁渐渐被认真的佐条吸引，却一直苦恼于对方是为了他人才如此努力学习唱歌。到了合唱祭这一天，草壁忽然控制不住情绪，在正式演出中途跑了出去，佐条见状紧张地追上。在空荡荡的校园里，二人终于向对方确定了心意。夏天要结束了，而他们青春的诗篇才刚刚开始。,爱情|动画,2016,8.3,420,中村章子,61,,值得推荐|非常love|情感丰富,love,0,57
207,死亡诗社,Dead Poets Society,威尔顿预备学院以其沉稳凝重的教学风格和较高的升学率闻名，作为其毕业班的学生，理想就是升入名校。新学期文学老师约翰·基汀（罗宾·威廉姆斯 饰）的到来如同一阵春风，一反传统名校的严肃刻板...,剧情,1989,8.3,12068,彼得·威尔,128,,引人深思|非常tension|情感强烈,tension,5,58
10494,未麻的部屋,PERFECT BLUE,当红三人少女偶像团体Charming Bird面临解散，核心成员雾越未麻在事务所的安排下不得不退出团体，转型成为一名电视剧演员。万事开头难，对于偶像歌手转型而来的未麻尤其如此，她在工作中承受着压力，闷闷不乐。与此同时，各种恐吓信不断、经纪人田所先生遇袭以及以自己的口吻在网站上写日记的神秘人都让未麻焦虑不已，恍惚间她甚至看到另一个自己。未麻的苦恼无人知晓，贪婪的田所甚至同意剧组的剧本，要求未麻出演一场尺度极大的强暴戏。这次演出成为未麻演艺事业的转折点，她的出镜率开始攀升，甚至还拍摄了裸露的写真。与此相对，电视剧编剧涩谷和曾给未麻拍下裸照摄影师村野接连遇害。未麻的生活变得混乱不堪，真相究竟如何？本片荣获1997年亚洲奇幻电影节最佳亚洲影片。,动画|惊悚,1998,8.299,2988,今敏,82,,非常tension|非常fear|紧张刺激,tension|fear,5,59
101,这个杀手不太冷,Léon,里昂是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……,犯罪|剧情|动作,1994,8.3,15590,吕克·贝松,133,想把事情办的漂亮，就得请专业的,非常loneliness|非常joy|温暖治愈|非常tension|非常love,joy|love|loneliness,2,60
15804,牯岭街少年杀人事件,牯嶺街少年殺人事件,根据真实故事改编 ，20世纪60年代，一位生活在中国的年轻人探索着自己的叛逆倾向，并与一个危险的街头帮派纠缠不清，最终导致了一起青少年凶杀案。,犯罪|剧情|爱情,1991,8.3,363,杨德昌,237,,值得推荐|非常love|情感丰富,love,0,61
533514,紫罗兰永恒花园 剧场版,劇場版 ヴァイオレット・エヴァーガーデン,——「爱」究竟是什么？  曾经将「爱」告诉自己、 给予自己的，重要的人。  即使想见，却再也见不到。 永远。 放开了手的、最最重要的那个人。  从事代笔业的她，名字是「薇尔莉特·伊芙加登」。自幼身为士兵参战，没能获得培育心灵机会的她，无法理解自己重要的上司「吉尔伯特·布干维利亚」所留下的话语。——我从心底，爱着你。  让人们背负深深伤痕的战争结束之后，经过数年。生活随着新技术的开发而改变，人们开始面向前方前进。但，薇尔莉特坚信着吉尔伯特还在某处活着，每一天只是思念着他。——亲爱的吉尔伯特少校。今天我又再一次回忆起了少校的事情。薇尔莉特强烈的愿望，溶解在静谧的夜当中。  在吉尔伯特母亲的月忌日，薇尔莉特像是要代替他一般地献上鲜花。某天，她与吉尔伯特的哥哥·迪特福利特海军上校不期而遇。迪特福利特告诉她是时候该忘记吉尔伯特了，但薇尔莉特立刻做出了答复。「我无法忘记」。  就在此时，薇尔莉特接到了一通委托电话。委托人是名叫尤里斯的少年。另一方面，在邮政公司的仓库里，发现了一封收信人不明的信……。,动画|奇幻|爱情|剧情,2020,8.294,469,石立太一,140,致我最心爱的人，这是我最后的书信。,温暖治愈|非常joy|非常love|非常sadness,joy|love|sadness,1,62
652837,乔西的虎与鱼,ジョゼと虎と魚たち,专攻海洋生物学的恒夫，为了实现自己能够亲眼看一下只生活在墨西哥的梦幻鱼群的梦想，日夜不停地在进行着兼职打工。一天恒夫偶然遇见一个女孩坐在轮椅上，失控从斜坡上冲下来。得到了大学生恒夫救了这个女孩。这个女孩叫乔西，自幼便一直坐在轮椅上，她的祖母千津一直照顾乔西，和她相依为命。祖母千津向恒夫介绍了一份兼职工作。这份工作的内容就是听从乔西的要求，并想办法满足她。乔西活在自我世界里，可以遨游在自己感兴趣的绘画和书籍的海洋中。然而，她不善与他人交流且十分固执。乔希对恒夫非常刻薄，而恒夫也没有在意乔西是个残疾人，直率地回应她……,动画|剧情|爱情,2020,8.291,552,田村耕太郎,98,,非常joy|非常love|温暖治愈,joy|love,1,63
914,大独裁者,The Great Dictator,独裁者辛克尔试图扩张他的帝国，而一位贫穷的犹太理发师则试图躲避辛克尔政权的迫害。,喜剧|战争,1940,8.3,3566,查理·卓别林,125,,非常hope|值得一看|情感真挚,hope,1,64
599,日落大道,Sunset Boulevard,过气演员诺玛已经将近50岁，曾经的风华绝代正在她居住的荒废豪宅里慢慢凋谢，身边只有好友马克思伺奉。她没放弃重燃光辉的梦想，《莎乐美》的剧本正待编写，而逃避债务逃至此地的没落编剧乔，正是这项事业的最佳候选。诺玛收留他住下，给他提供舒适的环境写作，并慢慢的倾心于他。但是，乔并不能接受这个青春已逝的妇人。他拒绝了她，并转过身和另一个美丽的女子谋划新的剧本，他们相爱，打得火热。  诺玛得知了乔的“背叛”，她卑微地哀求他，却动摇不了他渐行渐远的心，诺玛终于举起枪对准正要离开的乔。,剧情,1950,8.287,2795,比利·怀尔德,110,,非常hope|值得一看|情感真挚,hope,5,65
644479,献给我的前妻,Dedicada A Mi Ex,,剧情|喜剧,2019,8.3,513,Jorge Ulloa,94,,引人深思|情感强烈|非常sadness,sadness,0,66
1139087,从前有个工作室,Once Upon a Studio,短片为迪士尼成立满100周年的纪念作品，导演崔伦特·柯瑞和丹·亚伯拉罕花了大约八个月时间构思，他们称该短片是写给华特迪士尼动画工作室的“情书”，也是“对过去一百年来与电影产生联系的观众表达感谢”。该短片登场的角色多达400多个，其中包括《石中剑》的梅林、《公主与青蛙》的蒂安娜、《冰雪奇缘系列》的艾莎、《星际宝贝系列》的史迪奇以及《四眼天鸡》的鸡丁，并由40多名配音员声演。,动画|家庭|奇幻|喜剧,2023,8.285,407,Trent Correy,9,,值得推荐|非常joy|情感丰富,joy,0,67
42269,我们如此相爱,C'eravamo tanto amati,安东尼奥（尼诺·曼弗莱迪 Nino Manfredi 饰）、贾尼（维托里奥·加斯曼 Vittorio Gassman 饰）和尼古拉（Stefano Satta Flores 饰）是战争时代的生死之交。战争结束后，他们回归了家乡，开始了各自迥异的生活。安东尼奥结识了美丽女孩露西安娜（斯蒂芬尼娅·桑德雷莉 Stefania Sandrelli 饰），坠入了情网，可露西安娜喜欢的却偏偏是贾尼。可最终，贾尼选择同侯爵女儿结婚，露西安娜陷入了痛苦之中，此时，安东尼奥再度出现在了露西安娜的身边，陪伴守护着她。露西安娜一直希望能够成为一名演员，为了实现理想，她甚至不惜向负责挑选演员的负责人献出了肉体。几经波折，安东尼奥和露西安娜总算坦诚相对，互诉衷肠，一对璧人终于走到了一起。,剧情|喜剧,1974,8.283,625,Ettore Scola,124,,非常hope|值得一看|情感真挚,hope,0,68
